"","postcode_2016","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"2418","2356",148.976056317157,-30.5653688412188,"Sydney",151.1851798,-33.92001097,426265.286635264,-28.533820642339,2418,148.914389268733,-30.5807454925025,19239
"2419","5671",134.571254997097,-33.0597455674199,"Adelaide",138.6000048,-34.93498777,426331.573441971,-59.5729791850715,2419,134.514389268733,-33.0056166230989,16101
"2420","2397",149.649454565103,-29.8859250689205,"Brisbane",153.0350927,-27.45503091,426691.311155862,-128.471852903429,2420,149.714389268733,-29.887925169475,20119
"2421","5717",135.697850937443,-31.9430309213409,"Adelaide",138.6000048,-34.93498777,427675.523493761,-38.1967895180281,2421,135.714389268733,-31.9663861385576,17421
"2422","2406",149.01807632211,-28.98288299858,"Brisbane",153.0350927,-27.45503091,429100.89065093,-112.388073580594,2422,149.014389268733,-29.0218997656905,21211
"2423","2829",148.394619625596,-30.7923875502449,"Sydney",151.1851798,-33.92001097,435022.637987589,-36.2670922831335,2423,148.514389268733,-30.9271556540163,18799
"2424","6535",114.524252773579,-28.1998187706164,"Perth",115.8399987,-31.95501463,435165.312528761,-16.541013578601,2424,114.514389268733,-28.1558743619061,22133
"2425","5730",138.574320160647,-30.9533344899923,"Adelaide",138.6000048,-34.93498777,441587.977113569,-0.303240424148366,2425,138.514389268733,-30.9271556540163,18749
"2426","4455",148.655700486187,-26.6978074898496,"Brisbane",153.0350927,-27.45503091,442385.505775381,-78.0187441630391,2426,148.714389268733,-26.770233715851,24056
"2427","2825",147.089183040438,-31.6789581449576,"Canberra",149.1290262,-35.28302855,442388.92819899,-24.7135541168114,2427,147.114389268733,-31.6199759770438,17916
"2428","4487",148.565436493819,-27.8842179449945,"Brisbane",153.0350927,-27.45503091,443510.294127026,-95.1465796600796,2428,148.614389268733,-27.9826692811492,22523
"2429","2715",143.302209399407,-33.9656844609196,"Adelaide",138.6000048,-34.93498777,445235.532247417,74.6419866348466,2429,143.114389268733,-34.0448471076403,14830
"2430","6348",120.089555484202,-33.8590839306466,"Perth",115.8399987,-31.95501463,450094.541941366,116.921615136762,2430,119.914389268733,-33.6984369461265,15152
"2431","4694",151.094673147741,-23.7777685646585,"Brisbane",153.0350927,-27.45503091,451573.585963415,-25.0319933523576,2431,151.014389268733,-23.8257473429839,27791
"2432","5660",134.606452574478,-32.5986314570607,"Adelaide",138.6000048,-34.93498777,451616.785508075,-53.7664378012942,2432,134.714389268733,-32.6592064615852,16540
"2433","4695",150.958797712964,-23.7819188478801,"Brisbane",153.0350927,-27.45503091,457214.961126805,-26.5652527006901,2433,150.914389268733,-23.652542262227,28009
"2434","6638",117.976407546631,-28.2380647923027,"Perth",115.8399987,-31.95501463,460604.066757005,25.9111152671296,2434,118.014389268733,-28.329079442663,21932
"2435","4697",150.774953116956,-23.8314107245328,"Brisbane",153.0350927,-27.45503091,461119.880355979,-28.8665721812246,2435,150.814389268733,-23.8257473429839,27790
"2436","5661",134.661297540802,-32.3777595500415,"Adelaide",138.6000048,-34.93498777,462443.724458209,-50.9669204121153,2436,134.814389268733,-32.4860013808283,16760
"2437","4718",149.523916125699,-24.7064086159326,"Brisbane",153.0350927,-27.45503091,464854.420598483,-48.1650088610167,2437,149.514389268733,-24.6917727467683,26688
"2438","6635",116.653561611139,-27.8139704562518,"Perth",115.8399987,-31.95501463,465712.388618067,9.46637740024171,2438,116.614389268733,-27.9826692811492,22363
"2439","6429",120.671687562412,-31.0814966336238,"Perth",115.8399987,-31.95501463,468997.330684326,76.7698276211436,2439,120.414389268733,-31.1003607347732,18440
"2440","4461",148.371377729157,-26.6416535223419,"Brisbane",153.0350927,-27.45503091,471363.105647926,-77.865483364303,2440,148.414389268733,-26.5970286350941,24274
"2441","2879",142.719094246871,-32.4416301096247,"Adelaide",138.6000048,-34.93498777,471464.10445316,52.8355234668903,2441,142.614389268733,-32.4860013808283,16799
"2442","2387",148.945733473186,-29.7541771733597,"Brisbane",153.0350927,-27.45503091,474184.255883569,-121.642849439436,2442,149.014389268733,-29.7147200887181,20335
"2443","2386",148.934407960304,-30.0595948159801,"Sydney",151.1851798,-33.92001097,477964.403720803,-25.7230338727648,2443,149.014389268733,-30.0611302502319,19897
"2444","4454",148.61854269794,-25.6577191443853,"Brisbane",153.0350927,-27.45503091,482983.013240773,-64.5606981767105,2444,148.714389268733,-25.7310032313097,25370
"2445","5680",134.340955517409,-32.4114949436049,"Adelaide",138.6000048,-34.93498777,484009.985805771,-53.3839678956564,2445,134.414389268733,-32.4860013808283,16758
"2446","4699",150.647151232816,-23.652516439219,"Brisbane",153.0350927,-27.45503091,484768.653112887,-29.0268786216613,2446,150.714389268733,-23.652542262227,28008
"2447","2833",148.554814680889,-29.3832628915084,"Brisbane",153.0350927,-27.45503091,488168.507541517,-114.995734278401,2447,148.614389268733,-29.3683099272043,20771
"2448","4462",148.206989929643,-26.5314852128227,"Brisbane",153.0350927,-27.45503091,490009.182781456,-76.794927441831,2448,148.214389268733,-26.5970286350941,24273
"2449","4714",150.394721625977,-23.7208742624881,"Brisbane",153.0350927,-27.45503091,491376.4584786,-31.9658194045879,2449,150.414389268733,-23.8257473429839,27788
"2450","6436",120.188646457542,-29.4636936247084,"Perth",115.8399987,-31.95501463,499739.158454499,55.2267536707617,2450,119.914389268733,-29.5415150079612,20408
"2451","6445",121.088502560598,-32.9140732173842,"Perth",115.8399987,-31.95501463,504863.138243857,100.799531543581,2451,120.814389268733,-32.8324115423421,16252
"2452","5732",139.487793379733,-30.4297963895671,"Adelaide",138.6000048,-34.93498777,506505.790523615,9.18003116995309,2452,139.414389268733,-30.4075404117456,19411
"2453","6532",114.75678298915,-27.4534316555709,"Perth",115.8399987,-31.95501463,509872.635571914,-11.5401412090165,2453,114.714389268733,-27.4630540388785,23010
"2454","6536",114.320912175989,-27.5457460134701,"Perth",115.8399987,-31.95501463,510350.864856687,-16.2801486457125,2454,114.314389268733,-27.4630540388785,23008
"2455","6639",119.17311303955,-28.3359124316323,"Perth",115.8399987,-31.95501463,513817.070267534,37.709461887648,2455,119.214389268733,-28.329079442663,21938
"2456","4713",149.446163845282,-24.1359396494153,"Brisbane",153.0350927,-27.45503091,514483.385091971,-43.4641257258495,2456,149.414389268733,-24.1721575044977,27345
"2457","5722",137.164980720104,-30.4535973760572,"Adelaide",138.6000048,-34.93498777,514860.737433475,-14.6985877627413,2457,137.214389268733,-30.4075404117456,19400
"2458","4700",150.510210750132,-23.4076969622516,"Brisbane",153.0350927,-27.45503091,515261.624091907,-28.8629362013601,2458,150.614389268733,-23.4793371814701,28227
"2459","4701",150.615237929789,-23.3528542615543,"Brisbane",153.0350927,-27.45503091,515511.736304719,-27.5403465580002,2459,150.714389268733,-23.3061321007132,28446
"2460","4710",150.799675975719,-23.2662503741819,"Brisbane",153.0350927,-27.45503091,515664.943910312,-25.273866804159,2460,150.814389268733,-23.1329270199563,28666
"2461","4486",147.935356772619,-28.6433923621388,"Brisbane",153.0350927,-27.45503091,518348.694959557,-103.581352719105,2461,148.014389268733,-28.6754896041768,21644
"2462","5725",136.878133545456,-30.4825338242499,"Adelaide",138.6000048,-34.93498777,519469.869383448,-17.5648293798698,2462,136.914389268733,-30.5807454925025,19179
"2463","2831",147.01748326427,-30.8211258207934,"Sydney",151.1851798,-33.92001097,521377.019342778,-47.5403930322053,2463,147.114389268733,-30.9271556540163,18792
"2464","2835",145.3608866764,-31.6971923496745,"Canberra",149.1290262,-35.28302855,529815.294863172,-40.2051821365393,2464,145.414389268733,-31.7931810578007,17689
"2465","4711",150.463517207221,-23.2723904688204,"Brisbane",153.0350927,-27.45503091,530692.469905082,-28.512904741285,2465,150.514389268733,-23.3061321007132,28445
"2466","0852",132.804108981017,-16.8302574223338,"Darwin",130.8500386,-12.42535398,530882.9719648,156.515291900069,2466,132.714389268733,-16.7243390319515,36678
"2467","2832",148.038702174729,-29.9485370585589,"Sydney",151.1851798,-33.92001097,531393.776474882,-33.0946299506862,2467,148.114389268733,-29.887925169475,20111
"2468","2878",144.200553149853,-32.782798156087,"Canberra",149.1290262,-35.28302855,532869.971063901,-57.1645732344216,2468,144.214389268733,-32.8324115423421,16369
"2469","2834",147.987586707775,-29.2696343519461,"Brisbane",153.0350927,-27.45503091,534049.829629146,-111.008831436234,2469,148.114389268733,-29.1951048464474,20987
"2470","4465",147.81233890071,-26.3037713256601,"Brisbane",153.0350927,-27.45503091,534335.135672901,-74.9466564394835,2470,147.814389268733,-26.2506184735803,24709
"2471","4712",149.679316813462,-23.6843895017076,"Brisbane",153.0350927,-27.45503091,536759.092451963,-38.0461880049395,2471,149.814389268733,-23.8257473429839,27785
"2472","6743",127.653980149922,-16.2002455537429,"Darwin",130.8500386,-12.42535398,541559.141713031,-140.227413168095,2472,127.614389268733,-16.2047237896808,37310
"2473","4703",150.673864534939,-23.0042978502001,"Brisbane",153.0350927,-27.45503091,547399.004963973,-25.142251078614,2473,150.714389268733,-22.9597219391995,28884
"2474","2880",141.819863984798,-30.8118421864489,"Adelaide",138.6000048,-34.93498777,547542.235879189,32.3978893542597,2474,141.714389268733,-30.9271556540163,18765
"2475","5719",135.434059007232,-30.7805510150379,"Adelaide",138.6000048,-34.93498777,547726.914717303,-31.778043314228,2475,135.514389268733,-30.9271556540163,18734
"2476","4702",149.329137422589,-23.7944358883657,"Brisbane",153.0350927,-27.45503091,550366.101112508,-41.6032108253242,2476,149.414389268733,-23.8257473429839,27783
"2477","4704",150.348557918644,-23.1273834698554,"Brisbane",153.0350927,-27.45503091,550433.001257406,-28.740591201092,2477,150.414389268733,-23.1329270199563,28664
"2478","6432",121.496501273619,-30.7868308524871,"Perth",115.8399987,-31.95501463,553411.429740703,74.9400722517157,2478,121.214389268733,-30.7539505732594,18882
"2479","6442",121.636092042295,-31.202301472205,"Perth",115.8399987,-31.95501463,556405.110457542,79.8214030956642,2479,121.314389268733,-31.2735658155301,18225
"2480","6430",121.608536123891,-30.9500459217152,"Perth",115.8399987,-31.95501463,559434.582439318,76.9613667536416,2480,121.314389268733,-30.9271556540163,18663
"2481","6740",126.399663349342,-15.0354862385117,"Darwin",130.8500386,-12.42535398,561280.529556506,-120.578009151536,2481,126.514389268733,-14.9922882243826,38837
"2482","6630",115.915631963502,-26.8800609644045,"Perth",115.8399987,-31.95501463,562573.243081891,0.725403770070118,2482,115.914389268733,-26.770233715851,23892
"2483","4467",147.453182009531,-26.3429946875071,"Brisbane",153.0350927,-27.45503091,567993.458625752,-76.1536834065151,2483,147.514389268733,-26.4238235543372,24488
"2484","6446",121.78800507929,-33.2303632049601,"Perth",115.8399987,-31.95501463,575939.633407844,102.662607720885,2484,121.414389268733,-33.1788217038558,15817
"2485","6640",117.655096554827,-26.9887784074041,"Perth",115.8399987,-31.95501463,577912.807489356,17.2102878294649,2485,117.614389268733,-26.9434387966079,23682
"2486","4488",147.197138822179,-28.0600529379883,"Brisbane",153.0350927,-27.45503091,579347.888406871,-95.3134702390187,2486,147.214389268733,-27.9826692811492,22516
"2487","6450",121.736470210001,-33.5901237664668,"Perth",115.8399987,-31.95501463,581346.777691508,106.639791403649,2487,121.414389268733,-33.5252318653696,15379
"2488","2838",147.415725323517,-29.248374521974,"Brisbane",153.0350927,-27.45503091,585595.195022641,-108.58165835692,2488,147.514389268733,-29.1951048464474,20984
"2489","6447",121.88131091888,-33.3813722558293,"Perth",115.8399987,-31.95501463,588243.515683413,104.021233326023,2489,121.514389268733,-33.3520267846127,15598
"2490","6448",121.825505509275,-33.6239041549368,"Perth",115.8399987,-31.95501463,590335.902241457,106.71088136816,2490,121.614389268733,-33.5252318653696,15380
"2491","5720",136.955251281298,-29.7948690777559,"Adelaide",138.6000048,-34.93498777,590623.504029076,-14.6894519153615,2491,136.914389268733,-29.887925169475,20055
"2492","4468",146.945654376134,-26.6944070406861,"Brisbane",153.0350927,-27.45503091,609794.24935483,-80.6351662862643,2492,146.914389268733,-26.770233715851,24047
"2493","2839",146.894444125937,-29.808692976801,"Sydney",151.1851798,-33.92001097,610349.056964512,-40.4383420373141,2493,146.914389268733,-29.887925169475,20105
"2494","4717",148.791208200238,-23.4854426793592,"Brisbane",153.0350927,-27.45503091,612685.868779824,-43.0906864073561,2494,148.814389268733,-23.4793371814701,28218
"2495","0885",136.420124184001,-13.8505058981849,"Darwin",130.8500386,-12.42535398,624148.370421107,104.075896923997,2495,136.214389268733,-13.7798526590844,40419
"2496","4706",149.679774167833,-22.6437718683832,"Brisbane",153.0350927,-27.45503091,631327.1069176,-31.5883622308178,2496,149.714389268733,-22.6133117776857,29317
"2497","4477",147.11105900642,-25.3902711178935,"Brisbane",153.0350927,-27.45503091,633596.818202623,-67.4332653215837,2497,147.114389268733,-25.3845930697959,25800
"2498","2836",143.422614372165,-30.9107065670353,"Adelaide",138.6000048,-34.93498777,634382.148418892,43.8800463597366,2498,143.314389268733,-30.9271556540163,18773
"2499","4722",147.66971413095,-24.2981818226644,"Brisbane",153.0350927,-27.45503091,641331.26518177,-55.6682446463287,2499,147.714389268733,-24.3453625852546,27117
"2500","6437",120.592418399153,-27.90910022289,"Perth",115.8399987,-31.95501463,641478.763543158,44.3450555206669,2500,120.614389268733,-27.9826692811492,22383
"2501","0880",136.768002960267,-12.1999352402548,"Darwin",130.8500386,-12.42535398,644201.363471818,87.1377763163479,2501,136.514389268733,-12.2210069322724,42391
"2502","4705",149.161548392799,-22.7647851711634,"Brisbane",153.0350927,-27.45503091,649947.014946427,-35.9853261163728,2502,149.214389268733,-22.7865168584426,29096
"2503","4720",148.255833094935,-23.4551763553537,"Brisbane",153.0350927,-27.45503091,653612.741063196,-46.1667311885777,2503,148.214389268733,-23.4793371814701,28215
"2504","6537",113.814389268733,-26.3023632560197,"Perth",115.8399987,-31.95501463,656765.874330996,-16.8961681005581,2504,113.814389268733,-26.2506184735803,24539
"2505","6438",121.458995213191,-28.3843164569853,"Perth",115.8399987,-31.95501463,670348.35307849,52.2956306540354,2505,121.414389268733,-28.329079442663,21949
"2506","4746",148.826230605599,-22.6769332044971,"Brisbane",153.0350927,-27.45503091,678452.858946244,-37.7145713747753,2506,148.914389268733,-22.6133117776857,29313
"2507","4709",148.351971129597,-23.0335914207822,"Brisbane",153.0350927,-27.45503091,679934.252397423,-42.7952820347465,2507,148.414389268733,-23.1329270199563,28654
"2508","4707",149.391921535952,-22.2414140631022,"Brisbane",153.0350927,-27.45503091,684807.644005121,-31.6295790420546,2508,149.314389268733,-22.2669016161719,29753
"2509","4489",146.072616656933,-27.277499397103,"Brisbane",153.0350927,-27.45503091,688999.980470405,-86.7556235026697,2509,146.214389268733,-27.2898489581217,23387
"2510","6452",123.083032492715,-33.0954694848239,"Perth",115.8399987,-31.95501463,691988.600438111,98.6148225456537,2510,122.914389268733,-33.0056166230989,16043
"2511","4470",146.186460650648,-26.2355980336953,"Brisbane",153.0350927,-27.45503091,693867.248319438,-77.179586877848,2511,146.214389268733,-26.2506184735803,24701
"2512","4723",148.095046893992,-23.0664249031779,"Brisbane",153.0350927,-27.45503091,695534.736527445,-44.4807902423226,2512,148.214389268733,-23.1329270199563,28653
"2513","0854",136.308659106421,-16.0703417103971,"Darwin",130.8500386,-12.42535398,713795.629035846,123.867218525659,2513,136.314389268733,-16.031518708924,37572
"2514","2840",144.844990892316,-29.9180510377015,"Canberra",149.1290262,-35.28302855,717931.649052933,-32.7954596907654,2514,144.914389268733,-29.887925169475,20095
"2515","4745",148.341902766346,-22.5706713326697,"Brisbane",153.0350927,-27.45503091,718970.759512925,-40.0784591063221,2515,148.314389268733,-22.6133117776857,29310
"2516","4490",145.767602834716,-28.1425320455427,"Brisbane",153.0350927,-27.45503091,720099.063605768,-94.3994679543652,2516,145.914389268733,-28.1558743619061,22290
"2517","4739",149.370512502994,-21.8646789329945,"Brisbane",153.0350927,-27.45503091,721715.978703455,-30.0367475864968,2517,149.314389268733,-21.9204914546581,30191
